# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2335950
# River:                 INDUS RIVER
# Station:               KOTRI
# Country:               PK
# Latitude (DD):       25.37
# Longitude (DD):      68.37
# Catchment area (km²):      832418.0
# Altitude (m ASL):        13.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1936 - 1979
# No. of years:          44
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 519
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1952-04-01;--:--;    497.000;   -999.000;   0
1952-05-01;--:--;   1960.000;   -999.000;   0
1952-06-01;--:--;   4430.000;   -999.000;   0
1952-07-01;--:--;   9250.000;   -999.000;   0
1952-08-01;--:--;  12200.000;   -999.000;   0
1952-09-01;--:--;   4120.000;   -999.000;   0
1952-10-01;--:--;   1110.000;   -999.000;   0
1952-11-01;--:--;    370.000;   -999.000;   0
1952-12-01;--:--;    227.000;   -999.000;   0
1953-01-01;--:--;    460.000;   -999.000;   0
1953-02-01;--:--;     86.900;   -999.000;   0
1953-03-01;--:--;     58.600;   -999.000;   0
1953-04-01;--:--;    375.000;   -999.000;   0
1953-05-01;--:--;   2130.000;   -999.000;   0
1953-06-01;--:--;   3610.000;   -999.000;   0
1953-07-01;--:--;   9150.000;   -999.000;   0
1953-08-01;--:--;  11900.000;   -999.000;   0
1953-09-01;--:--;   5140.000;   -999.000;   0
1953-10-01;--:--;   1380.000;   -999.000;   0
1953-11-01;--:--;    447.000;   -999.000;   0
1953-12-01;--:--;    224.000;   -999.000;   0
1954-01-01;--:--;    334.000;   -999.000;   0
1954-02-01;--:--;    664.000;   -999.000;   0
1954-03-01;--:--;   1420.000;   -999.000;   0
1954-04-01;--:--;   2020.000;   -999.000;   0
1954-05-01;--:--;   3120.000;   -999.000;   0
1954-06-01;--:--;   5960.000;   -999.000;   0
1954-07-01;--:--;   6150.000;   -999.000;   0
1954-08-01;--:--;   8710.000;   -999.000;   0
1954-09-01;--:--;   4550.000;   -999.000;   0
1954-10-01;--:--;   2300.000;   -999.000;   0
1954-11-01;--:--;    656.000;   -999.000;   0
1954-12-01;--:--;    348.000;   -999.000;   0
1955-01-01;--:--;    606.000;   -999.000;   0
